effort_id,vessel_nationality_code,fishing_purpose_code,gear_type_code,target_species_code,asd_code,season_ccamlr,year,month,vessel_size_category_code,taxon_code,greenweight_caught_tonne
535,POL,C,OTB,MZZ,585,1978,1978,2,10,LIC,18
535,POL,C,OTB,MZZ,585,1978,1978,2,10,NOS,27
537,POL,C,OTB,MZZ,88,1978,1978,2,10,ANS,13
2082,SUN,C,OTB,ANI,5851,1978,1978,2,,ANI,1205
2098,SUN,C,OTB,ANI,5851,1978,1978,2,,ANI,134
2106,SUN,C,OTB,ANI,5851,1978,1978,2,,ANI,496
2123,SUN,C,OTB,ANI,5852,1978,1978,2,,ANI,995
144,SUN,C,OTM,MZZ,482,1978,1978,2,10,ANI,715
144,SUN,C,OTM,MZZ,482,1978,1978,2,10,MZZ,64
144,SUN,C,OTM,MZZ,482,1978,1978,2,10,NOG,6
144,SUN,C,OTM,MZZ,482,1978,1978,2,10,NOR,4
144,SUN,C,OTM,MZZ,482,1978,1978,2,10,SGI,358
144,SUN,C,OTM,MZZ,482,1978,1978,2,10,SSI,119
1813,SUN,S,OTB,NOS,5844b,1978,1978,2,10,NOS,480
1402,SUN,S,OTM,ANS,5842,1978,1978,2,10,ANS,35.85
185,DDR,C,OTB,MZZ,483,1978,1978,3,,NOG,4
185,DDR,C,OTB,MZZ,483,1978,1978,3,,SGI,36
190,DDR,C,OTB,MZZ,483,1978,1978,3,,NOG,4
190,DDR,C,OTB,MZZ,483,1978,1978,3,,SGI,13
194,DDR,C,OTB,MZZ,483,1978,1978,3,8,NOG,3
194,DDR,C,OTB,MZZ,483,1978,1978,3,8,NOR,4
194,DDR,C,OTB,MZZ,483,1978,1978,3,8,SGI,29
180,DDR,C,OTM,ANI,482,1978,1978,3,,ANI,554
1136,JPN,C,OTB,MZZ,586,1978,1978,3,9,MZZ,415.3
1131,JPN,C,OTB,NOX,585,1978,1978,3,10,ANI,1.2
1131,JPN,C,OTB,NOX,585,1978,1978,3,10,LIC,12.2
1131,JPN,C,OTB,NOX,585,1978,1978,3,10,MZZ,18
1131,JPN,C,OTB,NOX,585,1978,1978,3,10,NOR,5
1131,JPN,C,OTB,NOX,585,1978,1978,3,10,NOS,57
1131,JPN,C,OTB,NOX,585,1978,1978,3,10,TOP,5.9
1125,JPN,C,OTB,NOX,586,1978,1978,3,10,NOR,4.7
1125,JPN,C,OTB,NOX,586,1978,1978,3,10,NOS,3.7
1125,JPN,C,OTB,NOX,586,1978,1978,3,10,TOP,39.1
324,JPN,C,OTM,KRI,5842,1978,1978,3,10,KRI,275
315,JPN,C,OTM,KRI,881,1978,1978,3,,KRI,76
521,POL,C,OT,MZZ,482,1978,1978,3,10,ANI,15963
521,POL,C,OT,MZZ,482,1978,1978,3,10,MZZ,4
521,POL,C,OT,MZZ,482,1978,1978,3,10,NOG,40
521,POL,C,OT,MZZ,482,1978,1978,3,10,NOR,22
521,POL,C,OT,MZZ,482,1978,1978,3,10,NOS,9
521,POL,C,OT,MZZ,482,1978,1978,3,10,SGI,15
521,POL,C,OT,MZZ,482,1978,1978,3,10,SSI,30
521,POL,C,OT,MZZ,482,1978,1978,3,10,TOP,8
528,POL,C,OT,MZZ,483,1978,1978,3,10,ANI,668
528,POL,C,OT,MZZ,483,1978,1978,3,10,NOG,268
528,POL,C,OT,MZZ,483,1978,1978,3,10,SGI,394
528,POL,C,OT,MZZ,483,1978,1978,3,10,SSI,65
2086,SUN,C,OTB,ANI,5851,1978,1978,3,,ANI,324
2096,SUN,C,OTB,ANI,5851,1978,1978,3,,ANI,1456
2107,SUN,C,OTB,ANI,5851,1978,1978,3,,ANI,914
2119,SUN,C,OTB,ANI,5852,1978,1978,3,,ANI,400
145,SUN,C,OTM,MZZ,482,1978,1978,3,10,ANI,232
145,SUN,C,OTM,MZZ,482,1978,1978,3,10,MZZ,10
145,SUN,C,OTM,MZZ,482,1978,1978,3,10,SGI,116
145,SUN,C,OTM,MZZ,482,1978,1978,3,10,SSI,38
1749,SUN,S,OTB,NOS,5844a,1978,1978,3,10,NOR,32
1749,SUN,S,OTB,NOS,5844a,1978,1978,3,10,NOS,143
1403,SUN,S,OTM,ANS,5842,1978,1978,3,10,ANS,250.2
186,DDR,C,OTB,MZZ,483,1978,1978,4,,MZZ,8
186,DDR,C,OTB,MZZ,483,1978,1978,4,,NOG,197
186,DDR,C,OTB,MZZ,483,1978,1978,4,,NOR,19
186,DDR,C,OTB,MZZ,483,1978,1978,4,,NOX,4
186,DDR,C,OTB,MZZ,483,1978,1978,4,,SGI,83
529,POL,C,OT,MZZ,483,1978,1978,4,10,ANI,107
529,POL,C,OT,MZZ,483,1978,1978,4,10,MZZ,80
529,POL,C,OT,MZZ,483,1978,1978,4,10,NOG,927
529,POL,C,OT,MZZ,483,1978,1978,4,10,NOR,385
529,POL,C,OT,MZZ,483,1978,1978,4,10,SGI,601
529,POL,C,OT,MZZ,483,1978,1978,4,10,SSI,140
529,POL,C,OT,MZZ,483,1978,1978,4,10,TOP,71
2088,SUN,C,OTB,ANI,5851,1978,1978,4,,ANI,570
2095,SUN,C,OTB,ANI,5851,1978,1978,4,,ANI,1845
2125,SUN,C,OTB,ANI,5852,1978,1978,4,,ANI,82
1750,SUN,S,OTB,NOS,5844a,1978,1978,4,10,NOS,361
187,DDR,C,OTB,MZZ,483,1978,1978,5,,MZZ,6
187,DDR,C,OTB,MZZ,483,1978,1978,5,,NOG,180
187,DDR,C,OTB,MZZ,483,1978,1978,5,,NOR,36
187,DDR,C,OTB,MZZ,483,1978,1978,5,,NOX,4
187,DDR,C,OTB,MZZ,483,1978,1978,5,,SGI,50
530,POL,C,OT,MZZ,483,1978,1978,5,10,ANI,1
530,POL,C,OT,MZZ,483,1978,1978,5,10,MZZ,33
530,POL,C,OT,MZZ,483,1978,1978,5,10,NOG,112
530,POL,C,OT,MZZ,483,1978,1978,5,10,NOR,179
530,POL,C,OT,MZZ,483,1978,1978,5,10,SGI,156
530,POL,C,OT,MZZ,483,1978,1978,5,10,SSI,5
530,POL,C,OT,MZZ,483,1978,1978,5,10,TOP,44
2085,SUN,C,OTB,ANI,5851,1978,1978,5,,ANI,67
2097,SUN,C,OTB,ANI,5851,1978,1978,5,,ANI,43
2105,SUN,C,OTB,ANI,5851,1978,1978,5,,ANI,378
2124,SUN,C,OTB,ANI,5852,1978,1978,5,,ANI,2038
1814,SUN,S,OTB,NOS,5844b,1978,1978,5,10,NOS,470
531,POL,C,OT,MZZ,483,1978,1978,6,10,ANI,29
531,POL,C,OT,MZZ,483,1978,1978,6,10,MZZ,13
531,POL,C,OT,MZZ,483,1978,1978,6,10,NOG,521
531,POL,C,OT,MZZ,483,1978,1978,6,10,NOR,77
531,POL,C,OT,MZZ,483,1978,1978,6,10,NOX,55
531,POL,C,OT,MZZ,483,1978,1978,6,10,SGI,52
531,POL,C,OT,MZZ,483,1978,1978,6,10,SSI,59
531,POL,C,OT,MZZ,483,1978,1978,6,10,TOP,28
2084,SUN,C,OTB,ANI,5851,1978,1978,6,,ANI,364
1751,SUN,S,OTB,NOS,5844a,1978,1978,6,10,NOS,1426
550,POL,C,OT,MZZ,483,1978,1978,7,10,ANI,54
550,POL,C,OT,MZZ,483,1978,1978,7,10,MZZ,23
550,POL,C,OT,MZZ,483,1978,1978,7,10,NOG,728
550,POL,C,OT,MZZ,483,1978,1978,7,10,NOX,7
550,POL,C,OT,MZZ,483,1978,1978,7,10,SGI,116
550,POL,C,OT,MZZ,483,1978,1978,7,10,SSI,134
550,POL,C,OT,MZZ,483,1978,1978,7,10,TOP,24
650,SUN,C,OT,MZZ,48,1978,1978,7,7,KRI,1350
650,SUN,C,OT,MZZ,48,1978,1978,7,7,NOG,24
650,SUN,C,OT,MZZ,48,1978,1978,7,7,NOR,62
668,SUN,C,OT,MZZ,58,1978,1978,7,7,ANI,101
668,SUN,C,OT,MZZ,58,1978,1978,7,7,MZZ,270
1752,SUN,S,OTB,NOS,5844a,1978,1978,7,10,NOS,88
1752,SUN,S,OTB,NOS,5844a,1978,1978,7,10,TOP,1
1815,SUN,S,OTB,NOS,5844b,1978,1978,7,10,NOS,242
1815,SUN,S,OTB,NOS,5844b,1978,1978,7,10,TOP,2
551,POL,C,OT,MZZ,483,1978,1978,8,10,ANI,16
551,POL,C,OT,MZZ,483,1978,1978,8,10,MZZ,9
551,POL,C,OT,MZZ,483,1978,1978,8,10,NOG,777
551,POL,C,OT,MZZ,483,1978,1978,8,10,NOR,1204
551,POL,C,OT,MZZ,483,1978,1978,8,10,SGI,132
551,POL,C,OT,MZZ,483,1978,1978,8,10,SSI,165
551,POL,C,OT,MZZ,483,1978,1978,8,10,TOP,16
669,SUN,C,OT,MZZ,58,1978,1978,8,7,MZZ,474
1753,SUN,S,OTB,NOS,5844a,1978,1978,8,10,NOS,849
552,POL,C,OT,MZZ,483,1978,1978,9,10,ANI,35
552,POL,C,OT,MZZ,483,1978,1978,9,10,NOG,161
552,POL,C,OT,MZZ,483,1978,1978,9,10,NOR,367
552,POL,C,OT,MZZ,483,1978,1978,9,10,NOX,13
552,POL,C,OT,MZZ,483,1978,1978,9,10,SGI,221
552,POL,C,OT,MZZ,483,1978,1978,9,10,SSI,37
552,POL,C,OT,MZZ,483,1978,1978,9,10,TOP,11
651,SUN,C,OT,MZZ,48,1978,1978,9,7,MZZ,2
651,SUN,C,OT,MZZ,48,1978,1978,9,7,NOG,236
651,SUN,C,OT,MZZ,48,1978,1978,9,7,NOR,239
651,SUN,C,OT,MZZ,48,1978,1978,9,7,NOS,28
651,SUN,C,OT,MZZ,48,1978,1978,9,7,TOP,14
670,SUN,C,OT,MZZ,58,1978,1978,9,7,MZZ,270
1754,SUN,S,OTB,NOS,5844a,1978,1978,9,10,NOS,310
1816,SUN,S,OTB,NOS,5844b,1978,1978,9,10,NOS,280
553,POL,C,OT,MZZ,483,1978,1978,10,10,ANI,4
553,POL,C,OT,MZZ,483,1978,1978,10,10,NOG,497
553,POL,C,OT,MZZ,483,1978,1978,10,10,NOR,496
553,POL,C,OT,MZZ,483,1978,1978,10,10,SGI,404
553,POL,C,OT,MZZ,483,1978,1978,10,10,SSI,89
553,POL,C,OT,MZZ,483,1978,1978,10,10,TOP,16
652,SUN,C,OT,MZZ,48,1978,1978,10,7,KRI,512
652,SUN,C,OT,MZZ,48,1978,1978,10,7,MZZ,505
652,SUN,C,OT,MZZ,48,1978,1978,10,7,NOG,2933
652,SUN,C,OT,MZZ,48,1978,1978,10,7,NOR,963
652,SUN,C,OT,MZZ,48,1978,1978,10,7,NOS,115
652,SUN,C,OT,MZZ,48,1978,1978,10,7,TOP,83
671,SUN,C,OT,MZZ,58,1978,1978,10,7,MZZ,100
1755,SUN,S,OTB,NOS,5844a,1978,1978,10,10,NOS,264
329,JPN,C,OTM,KRI,5841,1978,1978,11,,KRI,529
333,JPN,C,OTM,KRI,5842,1978,1978,11,,KRI,11
554,POL,C,OT,MZZ,483,1978,1978,11,10,ANI,1
554,POL,C,OT,MZZ,483,1978,1978,11,10,NOG,91
554,POL,C,OT,MZZ,483,1978,1978,11,10,NOR,47
554,POL,C,OT,MZZ,483,1978,1978,11,10,SGI,22
554,POL,C,OT,MZZ,483,1978,1978,11,10,SSI,17
554,POL,C,OT,MZZ,483,1978,1978,11,10,TOP,3
538,POL,C,OTB,MZZ,481,1978,1978,11,10,ANI,5573
538,POL,C,OTB,MZZ,481,1978,1978,11,10,NOG,68
538,POL,C,OTB,MZZ,481,1978,1978,11,10,SGI,13
538,POL,C,OTB,MZZ,481,1978,1978,11,10,SSI,5
653,SUN,C,OT,MZZ,48,1978,1978,11,7,KRI,2556
653,SUN,C,OT,MZZ,48,1978,1978,11,7,MZZ,1045
653,SUN,C,OT,MZZ,48,1978,1978,11,7,NOG,152
653,SUN,C,OT,MZZ,48,1978,1978,11,7,NOR,85
653,SUN,C,OT,MZZ,48,1978,1978,11,7,NOS,3
653,SUN,C,OT,MZZ,48,1978,1978,11,7,TOP,20
330,JPN,C,OTM,KRI,5841,1979,1978,12,,KRI,3992
334,JPN,C,OTM,KRI,5842,1979,1978,12,,KRI,4144
545,POL,C,OT,MZZ,482,1979,1978,12,10,ANI,2222
545,POL,C,OT,MZZ,482,1979,1978,12,10,MZZ,7
545,POL,C,OT,MZZ,482,1979,1978,12,10,NOG,589
545,POL,C,OT,MZZ,482,1979,1978,12,10,NOR,89
545,POL,C,OT,MZZ,482,1979,1978,12,10,SGI,273
545,POL,C,OT,MZZ,482,1979,1978,12,10,SSI,342
539,POL,C,OTB,MZZ,481,1979,1978,12,10,ANI,610
539,POL,C,OTB,MZZ,481,1979,1978,12,10,NOG,218
539,POL,C,OTB,MZZ,481,1979,1978,12,10,SGI,70
539,POL,C,OTB,MZZ,481,1979,1978,12,10,SSI,83
654,SUN,C,OT,MZZ,48,1979,1978,12,7,KRI,36702
654,SUN,C,OT,MZZ,48,1979,1978,12,7,MZZ,512
654,SUN,C,OT,MZZ,48,1979,1978,12,7,NOG,483
654,SUN,C,OT,MZZ,48,1979,1978,12,7,NOR,516
654,SUN,C,OT,MZZ,48,1979,1978,12,7,NOS,41
149,SUN,C,OT,MZZ,482,1979,1978,12,10,ANI,136
149,SUN,C,OT,MZZ,482,1979,1978,12,10,MZZ,6
149,SUN,C,OT,MZZ,482,1979,1978,12,10,NOG,20
149,SUN,C,OT,MZZ,482,1979,1978,12,10,NOR,13
149,SUN,C,OT,MZZ,482,1979,1978,12,10,SGI,68
149,SUN,C,OT,MZZ,482,1979,1978,12,10,SSI,23
672,SUN,C,OT,MZZ,58,1979,1978,12,7,KRI,493
672,SUN,C,OT,MZZ,58,1979,1978,12,7,MZZ,42
195,DDR,C,OT,MZZ,481,,1979,,,ANI,188
195,DDR,C,OT,MZZ,481,,1979,,,ICX,26
195,DDR,C,OT,MZZ,481,,1979,,,MZZ,61
195,DDR,C,OT,MZZ,481,,1979,,,NOG,843
195,DDR,C,OT,MZZ,481,,1979,,,NOR,135
195,DDR,C,OT,MZZ,481,,1979,,,NOX,21
195,DDR,C,OT,MZZ,481,,1979,,,SQU,2
195,DDR,C,OT,MZZ,481,,1979,,,SRX,1
195,DDR,C,OT,MZZ,481,,1979,,,WIC,2028
196,DDR,C,OT,MZZ,482,,1979,,,ANI,386
196,DDR,C,OT,MZZ,482,,1979,,,ICX,243
196,DDR,C,OT,MZZ,482,,1979,,,MZZ,20
196,DDR,C,OT,MZZ,482,,1979,,,NOG,439
196,DDR,C,OT,MZZ,482,,1979,,,NOR,13
197,DDR,C,OT,MZZ,483,,1979,,,KRI,102
197,DDR,C,OT,MZZ,483,,1979,,,MZZ,8
197,DDR,C,OT,MZZ,483,,1979,,,NOG,274
197,DDR,C,OT,MZZ,483,,1979,,,NOR,15
197,DDR,C,OT,MZZ,483,,1979,,,SGI,152
197,DDR,C,OT,MZZ,483,,1979,,,SSI,4
677,SUN,C,OT,KRI,88,,1979,,,KRI,600
677,SUN,C,OT,KRI,88,,1979,,,MZZ,200
661,SUN,C,OT,MZZ,48,,1979,,7,KRI,1390
661,SUN,C,OT,MZZ,48,,1979,,7,MZZ,4
662,SUN,C,OT,MZZ,481,,1979,,,ANI,28319
663,SUN,C,OT,MZZ,482,,1979,,,ANI,16550
667,SUN,C,OT,MZZ,483,,1979,,,ANI,420
1121,JPN,C,OTB,NOX,5844,1979,1979,1,10,NOR,23
1121,JPN,C,OTB,NOX,5844,1979,1979,1,10,NOX,178.1
1121,JPN,C,OTB,NOX,5844,1979,1979,1,10,TOP,14.2
331,JPN,C,OTM,KRI,5841,1979,1979,1,,KRI,7650
335,JPN,C,OTM,KRI,5842,1979,1979,1,,KRI,6007
326,JPN,C,OTM,KRI,881,1979,1979,1,,KRI,757
492,KOR,C,OTM,KRI,584,1979,1979,1,11,KRI,195
546,POL,C,OT,MZZ,482,1979,1979,1,10,ANI,400
546,POL,C,OT,MZZ,482,1979,1979,1,10,KIF,400
546,POL,C,OT,MZZ,482,1979,1979,1,10,NOG,800
546,POL,C,OT,MZZ,482,1979,1979,1,10,NOR,36
546,POL,C,OT,MZZ,482,1979,1979,1,10,SGI,151
546,POL,C,OT,MZZ,482,1979,1979,1,10,SSI,400
546,POL,C,OT,MZZ,482,1979,1979,1,10,TOP,15
540,POL,C,OTB,MZZ,481,1979,1979,1,10,ANI,455
540,POL,C,OTB,MZZ,481,1979,1979,1,10,KIF,120
540,POL,C,OTB,MZZ,481,1979,1979,1,10,NOG,872
540,POL,C,OTB,MZZ,481,1979,1979,1,10,NOR,50
540,POL,C,OTB,MZZ,481,1979,1979,1,10,SGI,299
540,POL,C,OTB,MZZ,481,1979,1979,1,10,SSI,149
540,POL,C,OTB,MZZ,481,1979,1979,1,10,TOP,20
540,POL,C,OTB,MZZ,481,1979,1979,1,10,WIC,1880
655,SUN,C,OT,MZZ,48,1979,1979,1,7,KRI,44691
655,SUN,C,OT,MZZ,48,1979,1979,1,7,MZZ,1589
655,SUN,C,OT,MZZ,48,1979,1979,1,7,NOG,561
655,SUN,C,OT,MZZ,48,1979,1979,1,7,NOR,1027
655,SUN,C,OT,MZZ,48,1979,1979,1,7,NOS,44
150,SUN,C,OT,MZZ,482,1979,1979,1,10,ANI,36
150,SUN,C,OT,MZZ,482,1979,1979,1,10,KRI,18
150,SUN,C,OT,MZZ,482,1979,1979,1,10,MZZ,21
150,SUN,C,OT,MZZ,482,1979,1979,1,10,NOG,17
150,SUN,C,OT,MZZ,482,1979,1979,1,10,NOR,11
150,SUN,C,OT,MZZ,482,1979,1979,1,10,NOX,77
150,SUN,C,OT,MZZ,482,1979,1979,1,10,SGI,19
150,SUN,C,OT,MZZ,482,1979,1979,1,10,SSI,6
664,SUN,C,OT,MZZ,483,1979,1979,1,,GHP,765
673,SUN,C,OT,MZZ,58,1979,1979,1,7,KRI,2430
1122,JPN,C,OTB,NOX,5844,1979,1979,2,10,NOR,0.5
1122,JPN,C,OTB,NOX,5844,1979,1979,2,10,NOX,416.7
1122,JPN,C,OTB,NOX,5844,1979,1979,2,10,TOP,8
332,JPN,C,OTM,KRI,5841,1979,1979,2,,KRI,8400
336,JPN,C,OTM,KRI,5842,1979,1979,2,,KRI,3166
327,JPN,C,OTM,KRI,881,1979,1979,2,,KRI,1420
493,KOR,C,OTM,KRI,584,1979,1979,2,11,KRI,316
547,POL,C,OT,MZZ,482,1979,1979,2,10,ANI,1709
547,POL,C,OT,MZZ,482,1979,1979,2,10,KRI,1000
547,POL,C,OT,MZZ,482,1979,1979,2,10,MZZ,79
547,POL,C,OT,MZZ,482,1979,1979,2,10,NOG,632
547,POL,C,OT,MZZ,482,1979,1979,2,10,NOR,75
547,POL,C,OT,MZZ,482,1979,1979,2,10,SGI,84
547,POL,C,OT,MZZ,482,1979,1979,2,10,SSI,851
547,POL,C,OT,MZZ,482,1979,1979,2,10,TOP,22
541,POL,C,OTB,MZZ,481,1979,1979,2,10,ANI,41
541,POL,C,OTB,MZZ,481,1979,1979,2,10,NOG,69
541,POL,C,OTB,MZZ,481,1979,1979,2,10,SGI,1
541,POL,C,OTB,MZZ,481,1979,1979,2,10,SSI,50
541,POL,C,OTB,MZZ,481,1979,1979,2,10,TOP,3
541,POL,C,OTB,MZZ,481,1979,1979,2,10,WIC,298
656,SUN,C,OT,MZZ,48,1979,1979,2,7,KRI,21488
656,SUN,C,OT,MZZ,48,1979,1979,2,7,NOG,126
656,SUN,C,OT,MZZ,48,1979,1979,2,7,NOR,1397
656,SUN,C,OT,MZZ,48,1979,1979,2,7,NOS,32
665,SUN,C,OT,MZZ,483,1979,1979,2,,GHP,11233
674,SUN,C,OT,MZZ,58,1979,1979,2,7,KRI,9915
151,SUN,C,OT,NOX,483,1979,1979,2,10,ANI,9
151,SUN,C,OT,NOX,483,1979,1979,2,10,KRI,28
151,SUN,C,OT,NOX,483,1979,1979,2,10,MZZ,209
151,SUN,C,OT,NOX,483,1979,1979,2,10,NOG,2
151,SUN,C,OT,NOX,483,1979,1979,2,10,NOR,1
151,SUN,C,OT,NOX,483,1979,1979,2,10,NOX,1838
151,SUN,C,OT,NOX,483,1979,1979,2,10,SGI,5
151,SUN,C,OT,NOX,483,1979,1979,2,10,SSI,1
1404,SUN,S,OTM,ANS,5842,1979,1979,2,10,ANS,25.3
337,JPN,C,OTM,KRI,5842,1979,1979,3,,KRI,800
328,JPN,C,OTM,KRI,881,1979,1979,3,,KRI,85
548,POL,C,OT,MZZ,482,1979,1979,3,10,KIF,179
548,POL,C,OT,MZZ,482,1979,1979,3,10,NOG,38
548,POL,C,OT,MZZ,482,1979,1979,3,10,SGI,4
548,POL,C,OT,MZZ,482,1979,1979,3,10,SSI,200
542,POL,C,OTB,MZZ,481,1979,1979,3,10,ANI,705
542,POL,C,OTB,MZZ,481,1979,1979,3,10,KIF,200
542,POL,C,OTB,MZZ,481,1979,1979,3,10,NOG,701
542,POL,C,OTB,MZZ,481,1979,1979,3,10,NOR,43
542,POL,C,OTB,MZZ,481,1979,1979,3,10,SGI,4
542,POL,C,OTB,MZZ,481,1979,1979,3,10,SSI,400
542,POL,C,OTB,MZZ,481,1979,1979,3,10,TOP,12
542,POL,C,OTB,MZZ,481,1979,1979,3,10,WIC,3674
657,SUN,C,OT,MZZ,48,1979,1979,3,7,KRI,62959
657,SUN,C,OT,MZZ,48,1979,1979,3,7,MZZ,454
657,SUN,C,OT,MZZ,48,1979,1979,3,7,NOG,285
657,SUN,C,OT,MZZ,48,1979,1979,3,7,NOR,1529
657,SUN,C,OT,MZZ,48,1979,1979,3,7,NOS,17
657,SUN,C,OT,MZZ,48,1979,1979,3,7,TOP,7
148,SUN,C,OT,MZZ,481,1979,1979,3,10,ANI,12
148,SUN,C,OT,MZZ,481,1979,1979,3,10,MZZ,3
148,SUN,C,OT,MZZ,481,1979,1979,3,10,NOG,1
148,SUN,C,OT,MZZ,481,1979,1979,3,10,NOR,1
148,SUN,C,OT,MZZ,481,1979,1979,3,10,SGI,6
148,SUN,C,OT,MZZ,481,1979,1979,3,10,SSI,2
666,SUN,C,OT,MZZ,483,1979,1979,3,,GHP,3013
675,SUN,C,OT,MZZ,58,1979,1979,3,7,KRI,13303
675,SUN,C,OT,MZZ,58,1979,1979,3,7,MZZ,55
152,SUN,C,OT,NOX,483,1979,1979,3,10,ANI,102
152,SUN,C,OT,NOX,483,1979,1979,3,10,MZZ,82
152,SUN,C,OT,NOX,483,1979,1979,3,10,NOG,10
152,SUN,C,OT,NOX,483,1979,1979,3,10,NOR,7
152,SUN,C,OT,NOX,483,1979,1979,3,10,NOX,549
152,SUN,C,OT,NOX,483,1979,1979,3,10,SGI,52
152,SUN,C,OT,NOX,483,1979,1979,3,10,SSI,17
1817,SUN,S,OTB,NOS,5844b,1979,1979,3,10,NOS,63
1405,SUN,S,OTM,ANS,5842,1979,1979,3,10,ANS,10
549,POL,C,OT,MZZ,482,1979,1979,4,10,NOG,63
549,POL,C,OT,MZZ,482,1979,1979,4,10,SSI,339
543,POL,C,OTB,MZZ,481,1979,1979,4,10,ANI,10
543,POL,C,OTB,MZZ,481,1979,1979,4,10,MZZ,11
543,POL,C,OTB,MZZ,481,1979,1979,4,10,NOG,189
543,POL,C,OTB,MZZ,481,1979,1979,4,10,NOR,57
543,POL,C,OTB,MZZ,481,1979,1979,4,10,SGI,4
543,POL,C,OTB,MZZ,481,1979,1979,4,10,SSI,428
543,POL,C,OTB,MZZ,481,1979,1979,4,10,TOP,39
543,POL,C,OTB,MZZ,481,1979,1979,4,10,WIC,2000
658,SUN,C,OT,MZZ,48,1979,1979,4,7,KRI,31009
676,SUN,C,OT,MZZ,58,1979,1979,4,7,KRI,2381
676,SUN,C,OT,MZZ,58,1979,1979,4,7,MZZ,7
544,POL,C,OTB,MZZ,481,1979,1979,5,10,ANI,17
544,POL,C,OTB,MZZ,481,1979,1979,5,10,KIF,50
544,POL,C,OTB,MZZ,481,1979,1979,5,10,MZZ,4
544,POL,C,OTB,MZZ,481,1979,1979,5,10,NOG,319
544,POL,C,OTB,MZZ,481,1979,1979,5,10,NOR,184
544,POL,C,OTB,MZZ,481,1979,1979,5,10,SSI,276
544,POL,C,OTB,MZZ,481,1979,1979,5,10,TOP,26
544,POL,C,OTB,MZZ,481,1979,1979,5,10,WIC,250
659,SUN,C,OT,MZZ,48,1979,1979,5,7,KRI,29048
659,SUN,C,OT,MZZ,48,1979,1979,5,7,NOG,29
660,SUN,C,OT,MZZ,48,1979,1979,6,7,KRI,34681
660,SUN,C,OT,MZZ,48,1979,1979,6,7,MZZ,979
660,SUN,C,OT,MZZ,48,1979,1979,6,7,NOG,116
559,POL,C,OTB,MZZ,483,1979,1979,7,10,ANI,15
559,POL,C,OTB,MZZ,483,1979,1979,7,10,MZZ,10
559,POL,C,OTB,MZZ,483,1979,1979,7,10,NOG,1162
559,POL,C,OTB,MZZ,483,1979,1979,7,10,SSI,57
559,POL,C,OTB,MZZ,483,1979,1979,7,10,TOP,4
560,POL,C,OTB,MZZ,483,1979,1979,8,10,ANI,59
560,POL,C,OTB,MZZ,483,1979,1979,8,10,MZZ,12
560,POL,C,OTB,MZZ,483,1979,1979,8,10,NOG,768
560,POL,C,OTB,MZZ,483,1979,1979,8,10,NOR,606
560,POL,C,OTB,MZZ,483,1979,1979,8,10,SGI,21
560,POL,C,OTB,MZZ,483,1979,1979,8,10,SRX,3
560,POL,C,OTB,MZZ,483,1979,1979,8,10,SSI,116
560,POL,C,OTB,MZZ,483,1979,1979,8,10,TOP,19
561,POL,C,OTB,MZZ,483,1979,1979,9,10,ANI,29
561,POL,C,OTB,MZZ,483,1979,1979,9,10,MZZ,8
561,POL,C,OTB,MZZ,483,1979,1979,9,10,NOG,1318
561,POL,C,OTB,MZZ,483,1979,1979,9,10,NOR,188
561,POL,C,OTB,MZZ,483,1979,1979,9,10,SGI,184
561,POL,C,OTB,MZZ,483,1979,1979,9,10,SRX,46
561,POL,C,OTB,MZZ,483,1979,1979,9,10,SSI,186
561,POL,C,OTB,MZZ,483,1979,1979,9,10,TOP,38
247,FRA,C,OTB,MZZ,585,1979,1979,10,9,ANI,13
247,FRA,C,OTB,MZZ,585,1979,1979,10,9,LIC,3
247,FRA,C,OTB,MZZ,585,1979,1979,10,9,NOR,11
247,FRA,C,OTB,MZZ,585,1979,1979,10,9,NOS,36
247,FRA,C,OTB,MZZ,585,1979,1979,10,9,TOP,2
562,POL,C,OTB,MZZ,483,1979,1979,10,10,ANI,44
562,POL,C,OTB,MZZ,483,1979,1979,10,10,MZZ,52
562,POL,C,OTB,MZZ,483,1979,1979,10,10,NOG,1784
562,POL,C,OTB,MZZ,483,1979,1979,10,10,SGI,279
562,POL,C,OTB,MZZ,483,1979,1979,10,10,SRX,91
562,POL,C,OTB,MZZ,483,1979,1979,10,10,SSI,328
562,POL,C,OTB,MZZ,483,1979,1979,10,10,TOP,79
248,FRA,C,OTB,MZZ,585,1979,1979,11,9,ANI,199
248,FRA,C,OTB,MZZ,585,1979,1979,11,9,LIC,1
248,FRA,C,OTB,MZZ,585,1979,1979,11,9,NOR,8
248,FRA,C,OTB,MZZ,585,1979,1979,11,9,TOP,4
246,FRA,C,OTM,KRI,584,1979,1979,11,9,KRI,6
347,JPN,C,OTM,KRI,5841,1979,1979,11,,KRI,451
352,JPN,C,OTM,KRI,5842,1979,1979,11,,KRI,18
356,JPN,C,OTM,KRI,5843,1979,1979,11,10,KRI,25
357,JPN,C,OTM,KRI,5844,1979,1979,11,10,KRI,23
563,POL,C,OTB,MZZ,483,1979,1979,11,10,ANI,131
563,POL,C,OTB,MZZ,483,1979,1979,11,10,MZZ,100
563,POL,C,OTB,MZZ,483,1979,1979,11,10,NOG,832
563,POL,C,OTB,MZZ,483,1979,1979,11,10,NOR,155
