year,taxon_code,flag_country_code,flag_country,exporting_country_code,exporting_country,unlading_country_code,unlading_country,reexport_yes_no,exported_product_weight_tonne
2018,TOA,NOR,Norway,GBR,United Kingdom,JPN,Japan,N,11.49
2018,TOA,NOR,Norway,GBR,United Kingdom,USA,United States of America,N,90.24
2018,TOA,NOR,Norway,USA,United States of America,NOR,Norway,Y,0.82
2018,TOA,NOR,Norway,USA,United States of America,SGP,Singapore,Y,1.94
2018,TOA,NZL,New Zealand,GBR,United Kingdom,USA,United States of America,N,11.93
2018,TOA,NZL,New Zealand,NZL,New Zealand,AUS,Australia,N,0.31
2018,TOA,NZL,New Zealand,NZL,New Zealand,BRN,Brunei Darussalam,N,0.78
2018,TOA,NZL,New Zealand,NZL,New Zealand,CHN,China,N,249.85
2018,TOA,NZL,New Zealand,NZL,New Zealand,GBR,United Kingdom,N,0.01
2018,TOA,NZL,New Zealand,NZL,New Zealand,PHL,Philippines,N,1.01
2018,TOA,NZL,New Zealand,NZL,New Zealand,SGP,Singapore,N,0.02
2018,TOA,NZL,New Zealand,NZL,New Zealand,TWN,"Taiwan, Province of China",N,56.67
2018,TOA,NZL,New Zealand,NZL,New Zealand,USA,United States of America,N,98.03
2018,TOA,RUS,Russian Federation,KOR,"Korea, Republic of",RUS,Russian Federation,N,28.52
2018,TOA,RUS,Russian Federation,KOR,"Korea, Republic of",SGP,Singapore,N,47.84
2018,TOA,RUS,Russian Federation,KOR,"Korea, Republic of",TWN,"Taiwan, Province of China",N,3.49
2018,TOA,RUS,Russian Federation,KOR,"Korea, Republic of",USA,United States of America,N,205.66
2018,TOA,UKR,Ukraine,CHL,Chile,CAN,Canada,N,46.17
2018,TOA,UKR,Ukraine,CHL,Chile,CHL,Chile,N,19.78
2018,TOA,UKR,Ukraine,CHL,Chile,CHN,China,Y,0.34
2018,TOA,UKR,Ukraine,CHL,Chile,KOR,"Korea, Republic of",N,10.89
2018,TOA,UKR,Ukraine,CHL,Chile,USA,United States of America,N,416.93
2018,TOA,UKR,Ukraine,CHL,Chile,USA,United States of America,Y,26.45
2018,TOA,UKR,Ukraine,USA,United States of America,CAN,Canada,Y,23.07
2018,TOA,UKR,Ukraine,USA,United States of America,VNM,Viet Nam,Y,22.46
2018,TOA,URY,Uruguay,CHL,Chile,USA,United States of America,Y,22.63
2018,TOA,URY,Uruguay,URY,Uruguay,CHL,Chile,N,48.45
2018,TOA,URY,Uruguay,URY,Uruguay,USA,United States of America,N,102.03
2018,TOA,URY,Uruguay,USA,United States of America,CAN,Canada,Y,4.84
2018,TOA,URY,Uruguay,USA,United States of America,JPN,Japan,Y,0.57
2018,TOA,ZAF,South Africa,ZAF,South Africa,SGP,Singapore,N,7.23
2018,TOA,ZAF,South Africa,ZAF,South Africa,USA,United States of America,N,109.17
2018,TOP,ARG,Argentina,ARG,Argentina,AUS,Australia,N,22.87
2018,TOP,ARG,Argentina,ARG,Argentina,CHL,Chile,N,36.45
2018,TOP,ARG,Argentina,ARG,Argentina,CHN,China,N,775.34
2018,TOP,ARG,Argentina,ARG,Argentina,DNK,Denmark,N,5.95
2018,TOP,ARG,Argentina,ARG,Argentina,ESP,Spain,N,12.89
2018,TOP,ARG,Argentina,ARG,Argentina,JPN,Japan,N,169.69
2018,TOP,ARG,Argentina,ARG,Argentina,KOR,"Korea, Republic of",N,154.32
2018,TOP,ARG,Argentina,ARG,Argentina,LBN,Lebanon,N,3.02
2018,TOP,ARG,Argentina,ARG,Argentina,LTU,Lithuania,N,2.37
2018,TOP,ARG,Argentina,ARG,Argentina,MYS,Malaysia,N,12.56
2018,TOP,ARG,Argentina,ARG,Argentina,NLD,Netherlands,N,3.01
2018,TOP,ARG,Argentina,ARG,Argentina,PER,Peru,N,0.84
2018,TOP,ARG,Argentina,ARG,Argentina,RUS,Russian Federation,N,59.66
2018,TOP,ARG,Argentina,ARG,Argentina,SGP,Singapore,N,458.74
2018,TOP,ARG,Argentina,ARG,Argentina,TWN,"Taiwan, Province of China",N,17.27
2018,TOP,ARG,Argentina,ARG,Argentina,UKR,Ukraine,N,9.11
2018,TOP,ARG,Argentina,ARG,Argentina,USA,United States of America,N,987.47
2018,TOP,ARG,Argentina,ARG,Argentina,VNM,Viet Nam,N,56.13
2018,TOP,ARG,Argentina,CAN,Canada,SGP,Singapore,Y,15.03
2018,TOP,ARG,Argentina,CHL,Chile,MEX,Mexico,Y,0.14
2018,TOP,ARG,Argentina,CHL,Chile,USA,United States of America,Y,59.15
2018,TOP,ARG,Argentina,CHN,China,JPN,Japan,Y,1.43
2018,TOP,ARG,Argentina,JPN,Japan,TWN,"Taiwan, Province of China",Y,9
2018,TOP,ARG,Argentina,USA,United States of America,CAN,Canada,Y,17.07
2018,TOP,ARG,Argentina,USA,United States of America,CHN,China,Y,1.68
2018,TOP,ARG,Argentina,USA,United States of America,DOM,Dominican Republic,Y,1.32
2018,TOP,ARG,Argentina,USA,United States of America,GBR,United Kingdom,Y,1.02
2018,TOP,ARG,Argentina,USA,United States of America,NOR,Norway,Y,0.62
2018,TOP,ARG,Argentina,USA,United States of America,SGP,Singapore,Y,39.79
2018,TOP,ARG,Argentina,USA,United States of America,SXM,Sint Maarten (Dutch part),Y,0.09
2018,TOP,ARG,Argentina,USA,United States of America,VNM,Viet Nam,Y,19.06
2018,TOP,AUS,Australia,AUS,Australia,ARE,United Arab Emirates,Y,10.71
2018,TOP,AUS,Australia,AUS,Australia,CHN,China,N,318.2
2018,TOP,AUS,Australia,AUS,Australia,CHN,China,Y,118.94
2018,TOP,AUS,Australia,AUS,Australia,DEU,Germany,Y,0.81
2018,TOP,AUS,Australia,AUS,Australia,ITA,Italy,Y,2.48
2018,TOP,AUS,Australia,AUS,Australia,MDV,Maldives,Y,0.99
2018,TOP,AUS,Australia,AUS,Australia,MYS,Malaysia,Y,0.87
2018,TOP,AUS,Australia,AUS,Australia,THA,Thailand,Y,1.21
2018,TOP,AUS,Australia,AUS,Australia,USA,United States of America,Y,27.98
2018,TOP,AUS,Australia,MUS,Mauritius,AUS,Australia,N,193.15
2018,TOP,AUS,Australia,MUS,Mauritius,CHN,China,N,1027.5
2018,TOP,AUS,Australia,MUS,Mauritius,CHN,China,Y,23.56
2018,TOP,AUS,Australia,MUS,Mauritius,JPN,Japan,N,103.02
2018,TOP,AUS,Australia,MUS,Mauritius,MUS,Mauritius,N,23.59
2018,TOP,AUS,Australia,MUS,Mauritius,MYS,Malaysia,N,41.51
2018,TOP,AUS,Australia,MUS,Mauritius,SGP,Singapore,N,96.52
2018,TOP,AUS,Australia,MUS,Mauritius,THA,Thailand,N,11.35
2018,TOP,AUS,Australia,MUS,Mauritius,TWN,"Taiwan, Province of China",N,23.03
2018,TOP,AUS,Australia,MUS,Mauritius,USA,United States of America,N,321.64
2018,TOP,AUS,Australia,MUS,Mauritius,VNM,Viet Nam,N,411.44
2018,TOP,AUS,Australia,USA,United States of America,CAN,Canada,Y,5.9
2018,TOP,AUS,Australia,USA,United States of America,CHN,China,Y,2.92
2018,TOP,AUS,Australia,USA,United States of America,SXM,Sint Maarten (Dutch part),Y,0.02
2018,TOP,AUS,Australia,USA,United States of America,TWN,"Taiwan, Province of China",Y,0.53
2018,TOP,AUS,Australia,USA,United States of America,VNM,Viet Nam,Y,42.93
2018,TOP,CHL,Chile,CHL,Chile,ARE,United Arab Emirates,N,41.98
2018,TOP,CHL,Chile,CHL,Chile,BEL,Belgium,N,34.31
2018,TOP,CHL,Chile,CHL,Chile,BRA,Brazil,N,6.06
2018,TOP,CHL,Chile,CHL,Chile,CHN,China,N,803.64
2018,TOP,CHL,Chile,CHL,Chile,CHN,China,Y,213.75
2018,TOP,CHL,Chile,CHL,Chile,COL,Colombia,N,1.53
2018,TOP,CHL,Chile,CHL,Chile,CUB,Cuba,N,0.99
2018,TOP,CHL,Chile,CHL,Chile,ESP,Spain,N,0.03
2018,TOP,CHL,Chile,CHL,Chile,ISL,Iceland,N,0.01
2018,TOP,CHL,Chile,CHL,Chile,JPN,Japan,N,48.11
2018,TOP,CHL,Chile,CHL,Chile,KOR,"Korea, Republic of",N,203.71
2018,TOP,CHL,Chile,CHL,Chile,MEX,Mexico,N,40.99
2018,TOP,CHL,Chile,CHL,Chile,PAN,Panama,N,0.11
2018,TOP,CHL,Chile,CHL,Chile,PHL,Philippines,N,2.42
2018,TOP,CHL,Chile,CHL,Chile,PYF,French Polynesia,N,0.05
2018,TOP,CHL,Chile,CHL,Chile,SGP,Singapore,N,15.31
2018,TOP,CHL,Chile,CHL,Chile,TWN,"Taiwan, Province of China",N,14.22
2018,TOP,CHL,Chile,CHL,Chile,USA,United States of America,N,1036.45
2018,TOP,CHL,Chile,CHL,Chile,USA,United States of America,Y,15.28
2018,TOP,CHL,Chile,GBR,United Kingdom,CHL,Chile,N,217.45
2018,TOP,CHL,Chile,KOR,"Korea, Republic of",JPN,Japan,Y,7.93
2018,TOP,CHL,Chile,KOR,"Korea, Republic of",TWN,"Taiwan, Province of China",Y,5.87
2018,TOP,CHL,Chile,USA,United States of America,CAN,Canada,Y,7.86
2018,TOP,CHL,Chile,USA,United States of America,CHL,Chile,Y,9.76
2018,TOP,CHL,Chile,USA,United States of America,GBR,United Kingdom,Y,0.39
2018,TOP,CHL,Chile,USA,United States of America,GTM,Guatemala,Y,0.03
2018,TOP,CHL,Chile,USA,United States of America,JPN,Japan,Y,0.13
2018,TOP,CHL,Chile,USA,United States of America,TTO,Trinidad and Tobago,Y,0.25
2018,TOP,ESP,Spain,AUS,Australia,JPN,Japan,Y,12.47
2018,TOP,ESP,Spain,ESP,Spain,AUS,Australia,Y,0.05
2018,TOP,ESP,Spain,ESP,Spain,CHN,China,Y,24.17
2018,TOP,ESP,Spain,ESP,Spain,JPN,Japan,N,5.22
2018,TOP,ESP,Spain,ESP,Spain,JPN,Japan,Y,166.02
2018,TOP,ESP,Spain,ESP,Spain,ZAF,South Africa,Y,5.5
2018,TOP,ESP,Spain,GBR,United Kingdom,ESP,Spain,N,1.88
2018,TOP,ESP,Spain,URY,Uruguay,ESP,Spain,N,150.86
2018,TOP,ESP,Spain,ZAF,South Africa,CAN,Canada,N,52.93
2018,TOP,ESP,Spain,ZAF,South Africa,CHN,China,N,28.13
2018,TOP,ESP,Spain,ZAF,South Africa,ESP,Spain,N,32.34
2018,TOP,ESP,Spain,ZAF,South Africa,MYS,Malaysia,N,9.97
2018,TOP,ESP,Spain,ZAF,South Africa,SGP,Singapore,N,246.34
2018,TOP,ESP,Spain,ZAF,South Africa,THA,Thailand,N,10.38
2018,TOP,FRA,France,FRA,France,ARE,United Arab Emirates,N,46.31
2018,TOP,FRA,France,FRA,France,AUS,Australia,N,6.65
2018,TOP,FRA,France,FRA,France,BEL,Belgium,N,8.61
2018,TOP,FRA,France,FRA,France,CHN,China,N,1917.94
2018,TOP,FRA,France,FRA,France,CHN,China,Y,20.03
2018,TOP,FRA,France,FRA,France,FRA,France,N,146.53
2018,TOP,FRA,France,FRA,France,GBR,United Kingdom,N,41.69
2018,TOP,FRA,France,FRA,France,KOR,"Korea, Republic of",N,299.37
2018,TOP,FRA,France,FRA,France,MUS,Mauritius,N,29.75
2018,TOP,FRA,France,FRA,France,MUS,Mauritius,Y,0.01
2018,TOP,FRA,France,FRA,France,MYS,Malaysia,N,10.82
2018,TOP,FRA,France,FRA,France,PYF,French Polynesia,Y,0.09
2018,TOP,FRA,France,FRA,France,SGP,Singapore,N,808.33
2018,TOP,FRA,France,FRA,France,SGP,Singapore,Y,19.6
2018,TOP,FRA,France,FRA,France,THA,Thailand,N,23.59
2018,TOP,FRA,France,FRA,France,TWN,"Taiwan, Province of China",N,45.17
2018,TOP,FRA,France,FRA,France,TWN,"Taiwan, Province of China",Y,0.15
2018,TOP,FRA,France,FRA,France,USA,United States of America,N,466.96
2018,TOP,FRA,France,FRA,France,VNM,Viet Nam,N,272.93
2018,TOP,FRA,France,MUS,Mauritius,FRA,France,Y,27.36
2018,TOP,FRA,France,MUS,Mauritius,NLD,Netherlands,Y,1.31
2018,TOP,FRA,France,SGP,Singapore,KOR,"Korea, Republic of",Y,3.99
2018,TOP,FRA,France,USA,United States of America,TUR,Turkey,Y,2.13
2018,TOP,GBR,United Kingdom,ESP,Spain,CHN,China,N,94.36
2018,TOP,GBR,United Kingdom,ESP,Spain,CHN,China,Y,0.24
2018,TOP,GBR,United Kingdom,ESP,Spain,PHL,Philippines,Y,1.54
2018,TOP,GBR,United Kingdom,ESP,Spain,USA,United States of America,N,109.61
2018,TOP,GBR,United Kingdom,GBR,United Kingdom,ESP,Spain,N,19.54
2018,TOP,GBR,United Kingdom,GBR,United Kingdom,KOR,"Korea, Republic of",N,19.26
2018,TOP,GBR,United Kingdom,GBR,United Kingdom,MYS,Malaysia,N,44
2018,TOP,GBR,United Kingdom,GBR,United Kingdom,NLD,Netherlands,N,1.4
2018,TOP,GBR,United Kingdom,GBR,United Kingdom,SGP,Singapore,N,654.88
2018,TOP,GBR,United Kingdom,GBR,United Kingdom,USA,United States of America,N,594.05
2018,TOP,GBR,United Kingdom,JPN,Japan,TWN,"Taiwan, Province of China",Y,0.07
2018,TOP,GBR,United Kingdom,JPN,Japan,USA,United States of America,Y,33.29
2018,TOP,GBR,United Kingdom,NLD,Netherlands,USA,United States of America,Y,12.55
2018,TOP,GBR,United Kingdom,URY,Uruguay,ESP,Spain,N,2.51
2018,TOP,GBR,United Kingdom,USA,United States of America,BHS,Bahamas,Y,0.23
2018,TOP,GBR,United Kingdom,USA,United States of America,CHN,China,Y,1.95
2018,TOP,GBR,United Kingdom,USA,United States of America,GBR,United Kingdom,Y,0.6
2018,TOP,GBR,United Kingdom,USA,United States of America,JPN,Japan,Y,0.37
2018,TOP,GBR,United Kingdom,USA,United States of America,SGP,Singapore,Y,40.86
2018,TOP,GBR,United Kingdom,USA,United States of America,SXM,Sint Maarten (Dutch part),Y,0.09
2018,TOP,GBR,United Kingdom,USA,United States of America,THA,Thailand,Y,9.92
2018,TOP,JPN,Japan,USA,United States of America,CHN,China,Y,1.32
2018,TOP,JPN,Japan,USA,United States of America,JPN,Japan,Y,0.21
2018,TOP,JPN,Japan,USA,United States of America,SGP,Singapore,Y,0.77
2018,TOP,JPN,Japan,ZAF,South Africa,JPN,Japan,N,13.61
2018,TOP,JPN,Japan,ZAF,South Africa,SGP,Singapore,N,19.47
2018,TOP,JPN,Japan,ZAF,South Africa,USA,United States of America,N,28.63
2018,TOP,KOR,"Korea, Republic of",CHL,Chile,KOR,"Korea, Republic of",N,490.75
2018,TOP,KOR,"Korea, Republic of",CHL,Chile,USA,United States of America,N,349.21
2018,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",BEL,Belgium,Y,5.92
2018,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",CHN,China,Y,135.86
2018,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",SGP,Singapore,Y,37.64
2018,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",THA,Thailand,Y,51.98
2018,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",USA,United States of America,Y,0.05
2018,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",VNM,Viet Nam,Y,34.01
2018,TOP,KOR,"Korea, Republic of",SGP,Singapore,THA,Thailand,Y,25.15
2018,TOP,KOR,"Korea, Republic of",URY,Uruguay,KOR,"Korea, Republic of",N,799.11
2018,TOP,KOR,"Korea, Republic of",URY,Uruguay,THA,Thailand,N,10.46
2018,TOP,KOR,"Korea, Republic of",URY,Uruguay,USA,United States of America,N,661.81
2018,TOP,KOR,"Korea, Republic of",USA,United States of America,BHS,Bahamas,Y,0.01
2018,TOP,KOR,"Korea, Republic of",USA,United States of America,GBR,United Kingdom,Y,0.99
2018,TOP,KOR,"Korea, Republic of",USA,United States of America,SXM,Sint Maarten (Dutch part),Y,0.15
2018,TOP,NOR,Norway,GBR,United Kingdom,USA,United States of America,N,0.11
2018,TOP,NZL,New Zealand,GBR,United Kingdom,USA,United States of America,N,249.41
2018,TOP,NZL,New Zealand,NZL,New Zealand,CHN,China,N,6.7
2018,TOP,NZL,New Zealand,NZL,New Zealand,TWN,"Taiwan, Province of China",N,0.45
2018,TOP,NZL,New Zealand,USA,United States of America,CAN,Canada,Y,2.15
2018,TOP,NZL,New Zealand,USA,United States of America,SGP,Singapore,Y,11.4
2018,TOP,NZL,New Zealand,USA,United States of America,VNM,Viet Nam,Y,0.69
2018,TOP,PER,Peru,PER,Peru,USA,United States of America,N,126.9
2018,TOP,UKR,Ukraine,CHL,Chile,CHL,Chile,N,16.59
2018,TOP,UKR,Ukraine,CHL,Chile,CHN,China,N,19.12
2018,TOP,UKR,Ukraine,CHL,Chile,KOR,"Korea, Republic of",N,0.48
2018,TOP,UKR,Ukraine,CHL,Chile,MYS,Malaysia,N,8.28
2018,TOP,UKR,Ukraine,CHL,Chile,USA,United States of America,N,73.16
2018,TOP,UKR,Ukraine,CHL,Chile,USA,United States of America,Y,8.47
2018,TOP,UKR,Ukraine,USA,United States of America,GBR,United Kingdom,Y,0.72
2018,TOP,UKR,Ukraine,USA,United States of America,SXM,Sint Maarten (Dutch part),Y,0.18
2018,TOP,URY,Uruguay,CHL,Chile,USA,United States of America,Y,0.88
2018,TOP,URY,Uruguay,CHN,China,JPN,Japan,Y,2.33
2018,TOP,URY,Uruguay,GBR,United Kingdom,CHN,China,N,74.11
2018,TOP,URY,Uruguay,GBR,United Kingdom,USA,United States of America,N,16.65
2018,TOP,URY,Uruguay,NLD,Netherlands,USA,United States of America,Y,8.61
2018,TOP,URY,Uruguay,URY,Uruguay,CHL,Chile,N,8.99
2018,TOP,URY,Uruguay,URY,Uruguay,CHN,China,N,126.91
2018,TOP,URY,Uruguay,URY,Uruguay,MYS,Malaysia,N,20.83
2018,TOP,URY,Uruguay,URY,Uruguay,SEN,Senegal,N,0.5
2018,TOP,URY,Uruguay,URY,Uruguay,USA,United States of America,N,135.66
2018,TOP,URY,Uruguay,USA,United States of America,ATG,Antigua and Barbuda,Y,0.03
2018,TOP,URY,Uruguay,USA,United States of America,GBR,United Kingdom,Y,0.08
2018,TOP,URY,Uruguay,USA,United States of America,JPN,Japan,Y,0.93
2018,TOP,URY,Uruguay,USA,United States of America,SXM,Sint Maarten (Dutch part),Y,0.02
2018,TOP,ZAF,South Africa,USA,United States of America,JPN,Japan,Y,2.02
2018,TOP,ZAF,South Africa,ZAF,South Africa,KOR,"Korea, Republic of",N,19.78
2018,TOP,ZAF,South Africa,ZAF,South Africa,SGP,Singapore,N,86.2
2018,TOP,ZAF,South Africa,ZAF,South Africa,USA,United States of America,N,168.84
2019,TOA,AUS,Australia,MUS,Mauritius,MUS,Mauritius,N,0.75
2019,TOA,AUS,Australia,MUS,Mauritius,MUS,Mauritius,Y,0.75
2019,TOA,AUS,Australia,MUS,Mauritius,USA,United States of America,N,22.52
2019,TOA,AUS,Australia,NZL,New Zealand,CAN,Canada,N,16.81
2019,TOA,AUS,Australia,NZL,New Zealand,JPN,Japan,N,9.88
2019,TOA,AUS,Australia,NZL,New Zealand,TWN,"Taiwan, Province of China",N,18.34
2019,TOA,AUS,Australia,NZL,New Zealand,USA,United States of America,N,81.93
2019,TOA,ESP,Spain,CHL,Chile,USA,United States of America,Y,18.08
2019,TOA,ESP,Spain,GBR,United Kingdom,USA,United States of America,N,200.34
2019,TOA,ESP,Spain,USA,United States of America,CUW,Curacao,Y,0.11
2019,TOA,ESP,Spain,USA,United States of America,GBR,United Kingdom,Y,4.26
2019,TOA,ESP,Spain,USA,United States of America,SXM,Sint Maarten (Dutch part),Y,1.65
2019,TOA,ESP,Spain,USA,United States of America,USA,United States of America,Y,0.09
2019,TOA,ESP,Spain,ZAF,South Africa,CHL,Chile,N,61.69
2019,TOA,ESP,Spain,ZAF,South Africa,USA,United States of America,N,59.46
2019,TOA,FRA,France,FRA,France,USA,United States of America,N,10.94
2019,TOA,GBR,United Kingdom,CAN,Canada,CAN,Canada,Y,1.09
2019,TOA,GBR,United Kingdom,GBR,United Kingdom,CAN,Canada,N,23.55
2019,TOA,GBR,United Kingdom,GBR,United Kingdom,USA,United States of America,N,301.71
2019,TOA,GBR,United Kingdom,NZL,New Zealand,CAN,Canada,N,23.56
2019,TOA,GBR,United Kingdom,NZL,New Zealand,JPN,Japan,N,21.6
2019,TOA,GBR,United Kingdom,NZL,New Zealand,SGP,Singapore,N,12.05
2019,TOA,GBR,United Kingdom,NZL,New Zealand,USA,United States of America,N,193.81
2019,TOA,GBR,United Kingdom,USA,United States of America,CAN,Canada,Y,2.51
2019,TOA,GBR,United Kingdom,USA,United States of America,JPN,Japan,Y,19.65
2019,TOA,GBR,United Kingdom,USA,United States of America,LBN,Lebanon,Y,1.49
2019,TOA,GBR,United Kingdom,USA,United States of America,SGP,Singapore,Y,14.32
2019,TOA,JPN,Japan,ZAF,South Africa,JPN,Japan,N,26.39
2019,TOA,JPN,Japan,ZAF,South Africa,USA,United States of America,N,90.59
2019,TOA,KOR,"Korea, Republic of",CHL,Chile,KOR,"Korea, Republic of",N,181.25
2019,TOA,KOR,"Korea, Republic of",CHL,Chile,USA,United States of America,N,295.4
2019,TOA,KOR,"Korea, Republic of",KOR,"Korea, Republic of",JPN,Japan,Y,4.9
2019,TOA,KOR,"Korea, Republic of",URY,Uruguay,KOR,"Korea, Republic of",N,74.81
2019,TOA,KOR,"Korea, Republic of",URY,Uruguay,USA,United States of America,N,124.73
2019,TOA,KOR,"Korea, Republic of",ZAF,South Africa,KOR,"Korea, Republic of",N,3.82
2019,TOA,NOR,Norway,CAN,Canada,USA,United States of America,Y,7.8
2019,TOA,NZL,New Zealand,GBR,United Kingdom,USA,United States of America,N,12.49
2019,TOA,NZL,New Zealand,NZL,New Zealand,AUS,Australia,N,18.22
2019,TOA,NZL,New Zealand,NZL,New Zealand,CAN,Canada,N,1.7
2019,TOA,NZL,New Zealand,NZL,New Zealand,CHN,China,N,173.97
2019,TOA,NZL,New Zealand,NZL,New Zealand,ESP,Spain,N,0
2019,TOA,NZL,New Zealand,NZL,New Zealand,JPN,Japan,N,12.71
2019,TOA,NZL,New Zealand,NZL,New Zealand,PHL,Philippines,N,0.61
2019,TOA,NZL,New Zealand,NZL,New Zealand,SGP,Singapore,N,0.27
2019,TOA,NZL,New Zealand,NZL,New Zealand,TWN,"Taiwan, Province of China",N,28.21
2019,TOA,NZL,New Zealand,NZL,New Zealand,USA,United States of America,N,276.8
2019,TOA,NZL,New Zealand,NZL,New Zealand,VNM,Viet Nam,N,0.91
2019,TOA,RUS,Russian Federation,CHL,Chile,KOR,"Korea, Republic of",N,19.52
2019,TOA,RUS,Russian Federation,CHL,Chile,USA,United States of America,N,72.92
2019,TOA,RUS,Russian Federation,KOR,"Korea, Republic of",CHN,China,N,0.06
2019,TOA,RUS,Russian Federation,KOR,"Korea, Republic of",USA,United States of America,N,148.02
2019,TOA,UKR,Ukraine,CHL,Chile,CHL,Chile,N,0.35
2019,TOA,UKR,Ukraine,CHL,Chile,USA,United States of America,N,340.37
2019,TOA,UKR,Ukraine,CHL,Chile,USA,United States of America,Y,2.95
2019,TOA,UKR,Ukraine,USA,United States of America,GBR,United Kingdom,Y,1.36
2019,TOA,UKR,Ukraine,USA,United States of America,SXM,Sint Maarten (Dutch part),Y,0.52
2019,TOA,URY,Uruguay,CHL,Chile,CHN,China,Y,1.94
2019,TOA,URY,Uruguay,KOR,"Korea, Republic of",USA,United States of America,Y,12.58
2019,TOA,URY,Uruguay,URY,Uruguay,CAN,Canada,N,13.98
2019,TOA,URY,Uruguay,URY,Uruguay,KOR,"Korea, Republic of",N,12.58
2019,TOA,URY,Uruguay,URY,Uruguay,USA,United States of America,N,119.45
2019,TOA,URY,Uruguay,USA,United States of America,JPN,Japan,Y,17.99
2019,TOA,URY,Uruguay,USA,United States of America,SGP,Singapore,Y,7.38
2019,TOP,ARG,Argentina,ARG,Argentina,AUS,Australia,N,26.01
2019,TOP,ARG,Argentina,ARG,Argentina,CHL,Chile,N,53.37
2019,TOP,ARG,Argentina,ARG,Argentina,CHN,China,N,859.21
2019,TOP,ARG,Argentina,ARG,Argentina,ESP,Spain,N,0.42
2019,TOP,ARG,Argentina,ARG,Argentina,JPN,Japan,N,135.92
2019,TOP,ARG,Argentina,ARG,Argentina,KOR,"Korea, Republic of",N,197.59
2019,TOP,ARG,Argentina,ARG,Argentina,MYS,Malaysia,N,33.08
2019,TOP,ARG,Argentina,ARG,Argentina,RUS,Russian Federation,N,66.85
2019,TOP,ARG,Argentina,ARG,Argentina,SGP,Singapore,N,104.79
2019,TOP,ARG,Argentina,ARG,Argentina,UKR,Ukraine,N,7.99
2019,TOP,ARG,Argentina,ARG,Argentina,USA,United States of America,N,1478.31
2019,TOP,ARG,Argentina,AUS,Australia,CHN,China,Y,8.08
2019,TOP,ARG,Argentina,AUS,Australia,SGP,Singapore,Y,8
2019,TOP,ARG,Argentina,CHL,Chile,ARE,United Arab Emirates,Y,0.01
2019,TOP,ARG,Argentina,CHL,Chile,USA,United States of America,Y,38.59
2019,TOP,ARG,Argentina,KOR,"Korea, Republic of",JPN,Japan,Y,45.24
2019,TOP,ARG,Argentina,KOR,"Korea, Republic of",SGP,Singapore,Y,9.74
2019,TOP,ARG,Argentina,SGP,Singapore,CHN,China,Y,57.09
2019,TOP,ARG,Argentina,SGP,Singapore,KOR,"Korea, Republic of",Y,9.74
2019,TOP,ARG,Argentina,SGP,Singapore,USA,United States of America,Y,20.8
2019,TOP,ARG,Argentina,USA,United States of America,CAN,Canada,Y,9.1
2019,TOP,ARG,Argentina,USA,United States of America,CHN,China,Y,19.07
2019,TOP,ARG,Argentina,USA,United States of America,ESP,Spain,Y,18.04
2019,TOP,ARG,Argentina,USA,United States of America,GBR,United Kingdom,Y,0.62
2019,TOP,AUS,Australia,AUS,Australia,ARE,United Arab Emirates,Y,10.88
2019,TOP,AUS,Australia,AUS,Australia,CHE,Switzerland,Y,0.91
2019,TOP,AUS,Australia,AUS,Australia,CHN,China,N,533.1
2019,TOP,AUS,Australia,AUS,Australia,CHN,China,Y,63.65
2019,TOP,AUS,Australia,AUS,Australia,IND,India,Y,0.02
2019,TOP,AUS,Australia,AUS,Australia,ITA,Italy,Y,2.84
2019,TOP,AUS,Australia,AUS,Australia,JPN,Japan,N,29.38
2019,TOP,AUS,Australia,AUS,Australia,MDV,Maldives,Y,1.78
2019,TOP,AUS,Australia,AUS,Australia,NLD,Netherlands,Y,5.05
2019,TOP,AUS,Australia,AUS,Australia,NZL,New Zealand,Y,0.02
2019,TOP,AUS,Australia,AUS,Australia,SGP,Singapore,Y,0.79
2019,TOP,AUS,Australia,AUS,Australia,THA,Thailand,Y,3.7
2019,TOP,AUS,Australia,AUS,Australia,USA,United States of America,N,23.8
2019,TOP,AUS,Australia,AUS,Australia,USA,United States of America,Y,12.25
2019,TOP,AUS,Australia,MUS,Mauritius,AUS,Australia,N,156.64
2019,TOP,AUS,Australia,MUS,Mauritius,CHN,China,N,883.78
2019,TOP,AUS,Australia,MUS,Mauritius,JPN,Japan,N,37.56
2019,TOP,AUS,Australia,MUS,Mauritius,MUS,Mauritius,N,1.06
2019,TOP,AUS,Australia,MUS,Mauritius,MUS,Mauritius,Y,1.06
2019,TOP,AUS,Australia,MUS,Mauritius,MYS,Malaysia,N,8.58
2019,TOP,AUS,Australia,MUS,Mauritius,SGP,Singapore,N,30.93
2019,TOP,AUS,Australia,MUS,Mauritius,USA,United States of America,N,372.42
2019,TOP,AUS,Australia,NZL,New Zealand,CHN,China,N,43.75
2019,TOP,AUS,Australia,NZL,New Zealand,USA,United States of America,N,88.68
2019,TOP,AUS,Australia,USA,United States of America,CAN,Canada,Y,0
